project,location,start_date_time,end_date_time
ABMI Ecosystem Health 2015,OG-OGC-1459-21-1,2015-04-29T12:43:00Z,2015-07-14T15:18:00Z
ABMI Ecosystem Health 2015,OG-OGC-1459-22-1,2015-04-29T13:59:00Z,2015-07-14T16:03:00Z
ABMI Ecosystem Health 2015,OG-OGC-1499-21-1,2015-04-21T15:05:00Z,2015-07-14T10:29:00Z
ABMI Ecosystem Health 2015,OG-OGC-1499-22-1,2015-04-29T16:21:00Z,2015-07-14T13:38:00Z
ABMI Ecosystem Health 2015,OG-OGC-1499-23-1,2015-04-29T17:16:00Z,2015-07-14T12:30:00Z
ABMI Ecosystem Health 2015,OG-OGC-1502-21-1,2015-04-22T16:46:00Z,2015-07-19T16:35:00Z
ABMI Ecosystem Health 2015,OG-OGC-1521-21-1,2015-04-22T11:53:00Z,2015-07-19T14:05:00Z
ABMI Ecosystem Health 2015,OG-OGC-1521-22-1,2015-04-22T13:16:00Z,2015-07-19T15:19:00Z
ABMI Ecosystem Health 2015,OG-OGC-1521-23-1,2015-04-22T15:47:00Z,2015-07-19T16:00:00Z
ABMI Ecosystem Health 2015,OG-OGC-1653-21-1,2015-05-04T12:22:00Z,2015-07-13T15:11:00Z
ABMI Ecosystem Health 2018,OG-RIVR-006-01,2018-04-26T13:00:00Z,2018-08-08T13:00:00Z
ABMI Ecosystem Health 2018,OG-RIVR-006-02,2018-04-26T13:00:00Z,2018-08-08T13:00:00Z
ABMI Ecosystem Health 2018,OG-RIVR-006-03,2018-04-26T17:00:00Z,2018-07-24T15:00:00Z
ABMI Ecosystem Health 2018,OG-RIVR-006-05,2018-04-26T15:00:00Z,2018-09-20T09:31:00Z
ABMI Ecosystem Health 2018,OG-RIVR-006-06,2018-04-27T12:18:00Z,2018-08-08T09:00:00Z
ABMI Ecosystem Health 2018,OG-RIVR-006-08,2018-04-27T11:00:00Z,2018-08-08T11:22:00Z
ABMI Ecosystem Health 2018,OG-RIVR-006-09,2018-04-27T13:00:00Z,2018-08-08T11:00:00Z
ABMI Ecosystem Health 2018,OG-RIVR-006-10,2018-04-27T11:00:00Z,2018-08-08T09:00:00Z
ABMI Ecosystem Health 2018,OG-RIVR-007-01,2018-04-21T15:00:00Z,2018-09-01T19:00:00Z
ABMI Ecosystem Health 2018,OG-RIVR-007-02,2018-04-21T15:00:00Z,2018-09-01T17:00:00Z
ABMI Ecosystem Health 2018,OG-RIVR-007-03,2018-04-21T15:00:00Z,2018-09-01T17:00:00Z
ABMI Ecosystem Health 2018,OG-RIVR-007-04,2018-04-21T13:00:00Z,2018-09-01T17:46:00Z
ABMI Ecosystem Health 2018,OG-RIVR-008-01,2018-04-22T13:00:00Z,2018-09-02T17:00:00Z
ABMI Ecosystem Health 2018,OG-RIVR-008-02,2018-04-21T19:00:00Z,2018-09-03T13:00:00Z
ABMI Ecosystem Health 2018,OG-RIVR-008-03,2018-04-22T13:00:00Z,2018-09-02T17:00:00Z
ABMI Ecosystem Health 2018,OG-RIVR-008-04,2018-04-21T19:00:00Z,2018-09-03T13:00:00Z
ABMI Ecosystem Health 2018,OG-RIVR-009-01,2018-04-24T13:00:00Z,2018-09-02T11:00:00Z
ABMI Ecosystem Health 2018,OG-RIVR-009-02,2018-04-22T17:00:00Z,2018-09-02T15:00:00Z
ABMI Ecosystem Health 2018,OG-RIVR-009-03,2018-04-24T11:00:00Z,2018-09-02T13:00:00Z
ABMI Ecosystem Health 2018,OG-RIVR-009-04,2018-04-22T15:00:00Z,2018-09-02T11:00:00Z
ABMI Ecosystem Health 2018,OG-RIVR-009-05,2018-04-24T13:00:00Z,2018-09-02T11:36:00Z
ABMI Ecosystem Health 2018,OG-RIVR-009-06,2018-04-22T17:00:00Z,2018-07-19T06:36:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1468-31-1,2016-05-03T14:49:00Z,2016-07-23T16:22:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1498-31-1,2016-04-01T15:48:00Z,2016-07-18T14:35:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1505-31-1,2016-04-15T22:45:00Z,2016-08-16T23:32:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1542-31-1,2016-04-15T15:07:00Z,2016-08-16T13:31:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1544-31-1,2016-04-13T10:44:00Z,2016-08-16T09:00:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1552-31-1,2016-04-14T17:35:00Z,2016-07-29T14:17:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1556-31-1,2016-04-02T18:04:00Z,2016-07-19T09:06:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1573-31-1,2016-04-02T13:08:00Z,2016-07-19T11:35:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1573-32-1,2016-04-02T11:47:00Z,2016-07-19T12:26:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1573-33-1,2016-04-02T02:57:00Z,2016-07-19T01:31:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1583-31-1,2016-04-13T12:55:00Z,2016-07-30T14:12:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1584-31-1,2016-02-23T13:05:00Z,2016-06-25T18:39:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1615-31-1,2016-05-01T18:23:00Z,2016-07-23T11:01:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1630-31-1,2016-04-15T15:36:00Z,2016-07-18T07:38:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1632-31-1,2016-05-01T15:51:00Z,2016-07-23T09:54:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1632-32-1,2016-05-01T13:07:00Z,2016-08-01T08:11:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1633-31-1,2016-05-01T10:33:00Z,2016-08-01T10:00:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1633-32-1,2016-05-01T09:16:00Z,2016-08-01T10:42:00Z
ABMI Ecosystem Health 2016,OGW-CITSCI-1647-31-1,2016-05-02T09:15:00Z,2016-07-22T07:00:00Z
ABMI Ecosystem Health 2017,OG-AAC-1085-42-1,2017-01-15T00:00:00Z,2017-05-21T00:00:00Z
ABMI Ecosystem Health 2017,OG-AAC-1086-41-1,2017-07-07T00:00:00Z,2017-08-28T00:00:00Z
CMU 2017,CAL-100,2017-03-13T11:15:00Z,2017-05-24T11:00:00Z
CMU 2018,CAL-100,2018-02-04T13:00:00Z,2019-01-26T10:30:00Z
CMU 2017,CAL-76,2017-03-31T10:02:00Z,2017-08-15T21:00:00Z
CMU 2018,CAL-76,2018-02-03T10:55:00Z,2019-01-24T11:50:00Z
CMU 2017,CAL-77,2017-04-01T13:56:00Z,2017-09-14T17:00:00Z
CMU 2018,CAL-77,2018-01-31T11:45:00Z,2019-01-25T11:21:00Z
CMU 2017,CAL-78,2017-04-01T11:24:00Z,2018-01-31T10:27:00Z
CMU 2018,CAL-78,2018-01-31T10:30:00Z,2019-01-25T10:01:00Z
CMU 2017,CAL-79,2017-03-12T14:02:00Z,2017-12-28T01:00:00Z
CMU 2018,CAL-79,2018-02-02T11:25:00Z,2019-01-29T09:25:00Z
CMU 2017,CAL-80,2017-03-31T11:56:00Z,2018-02-03T15:16:00Z
CMU 2018,CAL-80,2018-02-03T15:15:00Z,2019-01-24T14:08:00Z
CMU 2017,CAL-81,2017-03-31T13:06:00Z,2018-02-02T16:11:00Z
CMU 2017,CAL-82,2017-06-08T14:41:00Z,2017-10-24T12:06:00Z
CMU 2018,CAL-82,2018-01-30T16:40:00Z,2019-01-27T09:26:00Z
CMU 2017,CAL-83,2017-03-11T14:17:00Z,2017-03-13T07:51:00Z
CMU 2018,CAL-83,2018-02-02T14:50:00Z,2019-01-28T11:16:00Z
CMU 2017,CAL-84,2017-03-11T15:20:00Z,2017-12-23T17:00:00Z
CMU 2018,CAL-84,2018-02-05T11:50:00Z,2019-01-29T11:05:00Z
CMU 2017,CAL-85,2017-03-31T14:02:00Z,2018-01-31T16:08:00Z
CMU 2018,CAL-85,2018-01-31T16:10:00Z,2019-01-26T09:44:00Z
CMU 2017,CAL-86,2017-03-13T12:56:00Z,2017-10-07T09:00:00Z
CMU 2018,CAL-86,2018-02-04T10:35:00Z,2019-01-26T10:51:00Z
CMU 2017,CAL-87,2017-03-12T11:44:00Z,2017-12-26T01:00:00Z
CMU 2018,CAL-87,2018-02-01T11:55:00Z,2019-01-27T09:00:00Z
CMU 2017,CAL-88,2017-03-12T09:08:00Z,2017-12-28T21:00:00Z
CMU 2018,CAL-88,2018-02-02T12:25:00Z,2019-01-29T09:29:00Z
CMU 2017,CAL-89,2017-03-31T09:16:00Z,2017-12-08T08:12:00Z
CMU 2018,CAL-89,2018-02-03T13:15:00Z,2019-01-24T10:50:00Z
CMU 2017,CAL-90,2017-03-12T12:52:00Z,2017-11-28T01:00:00Z
CMU 2018,CAL-90,2018-02-01T10:35:00Z,2019-01-27T11:13:00Z
CMU 2017,CAL-91,2017-03-12T10:19:00Z,2017-12-27T05:00:00Z
CMU 2018,CAL-91,2018-02-01T13:25:00Z,2019-01-27T10:21:00Z
CMU 2017,CAL-92,2017-03-13T10:14:00Z,2017-12-28T21:00:00Z
CMU 2018,CAL-92,2018-02-04T15:10:00Z,2019-01-28T12:35:00Z
CMU 2017,CAL-93,2017-03-31T10:59:00Z,2018-02-03T14:08:00Z
CMU 2018,CAL-93,2018-02-03T14:05:00Z,2019-01-24T10:02:00Z
CMU 2017,CAL-94,2017-03-31T08:28:00Z,2017-12-25T07:00:00Z
CMU 2017,CAL-95,2017-03-11T16:02:00Z,2018-01-30T17:00:00Z
CMU 2018,CAL-95,2018-02-05T11:20:00Z,2018-03-02T07:00:00Z
CMU 2018,CAL-96,2018-02-01T16:45:00Z,2018-03-27T19:00:00Z
CMU 2017,CAL-97,2017-03-13T15:36:00Z,2018-01-31T15:04:00Z
CMU 2018,CAL-97,2018-01-31T15:10:00Z,2018-06-01T15:02:00Z
CMU 2017,CAL-98,2017-03-13T09:08:00Z,2017-12-24T23:00:00Z
CMU 2018,CAL-98,2018-02-04T14:10:00Z,2019-01-26T11:21:00Z
CMU 2018,CAL-99,2018-01-31T13:15:00Z,2018-02-19T11:00:00Z
CMU 2017,CHR-101,2017-03-08T11:18:00Z,2018-01-07T14:12:00Z
CMU 2018,CHR-101,2018-01-07T14:19:00Z,2019-03-27T00:00:00Z
CMU 2017,CHR-102,2017-03-10T13:29:00Z,2018-01-10T12:33:00Z
CMU 2018,CHR-101T,2018-09-21T00:00:00Z,2019-01-29T00:00:00Z
CMU 2018,CHR-102,2018-01-10T12:39:00Z,2019-03-15T00:00:00Z
CMU 2017,CHR-103,2017-03-09T09:27:00Z,2018-01-08T12:52:00Z
CMU 2018,CHR-102T,2018-09-20T00:00:00Z,2019-03-15T00:00:00Z
CMU 2018,CHR-103,2018-01-08T12:59:00Z,2019-03-15T00:00:00Z
CMU 2017,CHR-104,2017-03-10T09:14:00Z,2018-01-08T13:00:00Z
CMU 2018,CHR-103T,2018-09-20T00:00:00Z,2019-03-15T00:00:00Z
CMU 2018,CHR-104,2018-01-08T14:43:00Z,2019-03-28T00:00:00Z
CMU 2017,CHR-105,2017-03-07T09:52:00Z,2017-05-27T09:00:00Z
CMU 2018,CHR-104T,2018-09-20T00:00:00Z,2019-03-28T00:00:00Z
CMU 2018,CHR-105,2018-01-06T10:27:00Z,2019-03-13T00:00:00Z
CMU 2017,CHR-106,2017-03-08T12:26:00Z,2018-01-07T13:35:00Z
CMU 2018,CHR-105T,2018-09-19T00:00:00Z,2019-03-14T00:00:00Z
CMU 2018,CHR-106,2018-01-07T13:41:00Z,2019-03-27T00:00:00Z
CMU 2017,CHR-107,2017-03-08T09:22:00Z,2018-01-06T11:32:00Z
CMU 2018,CHR-106T,2018-09-21T00:00:00Z,2019-03-27T00:00:00Z
CMU 2018,CHR-107,2018-01-06T11:47:00Z,2018-11-16T00:00:00Z
CMU 2017,CHR-108,2017-03-08T14:50:00Z,2018-01-08T13:00:00Z
CMU 2018,CHR-107T,2018-09-19T00:00:00Z,2019-03-12T00:00:00Z
CMU 2018,CHR-108,2018-01-08T13:50:00Z,2019-03-28T00:00:00Z
CMU 2017,CHR-109,2017-03-07T15:01:00Z,2017-11-08T03:00:00Z
CMU 2018,CHR-108T,2018-09-19T00:00:00Z,2019-03-28T00:00:00Z
CMU 2018,CHR-109,2018-01-07T15:32:00Z,2018-09-19T13:37:00Z
CMU 2017,CHR-110,2017-03-10T15:26:00Z,2017-05-25T12:35:00Z
CMU 2018,CHR-109T,2018-09-19T00:00:00Z,2019-03-16T00:00:00Z
CMU 2018,CHR-110,2018-09-18T00:00:00Z,2019-03-15T00:00:00Z
CMU 2017,CHR-111,2017-03-09T16:39:00Z,2018-01-09T12:05:00Z
CMU 2018,CHR-110T,2018-09-18T00:00:00Z,2019-03-15T00:00:00Z
CMU 2018,CHR-111,2018-01-09T12:13:00Z,2019-03-28T00:00:00Z
CMU 2017,CHR-112,2017-03-07T12:33:00Z,2018-01-07T09:46:00Z
CMU 2018,CHR-111T,2018-09-20T00:00:00Z,2019-03-28T00:00:00Z
CMU 2018,CHR-112,2018-01-07T09:52:00Z,2019-03-16T00:00:00Z
CMU 2017,CHR-113,2017-03-08T17:03:00Z,2017-08-01T12:51:00Z
CMU 2018,CHR-112T,2018-09-21T00:00:00Z,2019-03-16T00:00:00Z
CMU 2018,CHR-113,2018-01-08T10:22:00Z,2018-09-19T00:00:00Z
CMU 2017,CHR-114,2017-03-10T10:58:00Z,2018-01-10T10:24:00Z
CMU 2018,CHR-113T,2018-09-19T00:00:00Z,2019-03-15T00:00:00Z
CMU 2018,CHR-114,2018-01-10T10:35:00Z,2018-09-27T00:00:00Z
CMU 2017,CHR-115,2017-03-08T15:48:00Z,2018-01-06T15:00:00Z
CMU 2018,CHR-114T,2018-09-18T00:00:00Z,2019-01-15T00:00:00Z
CMU 2018,CHR-115,2018-01-06T15:08:00Z,2019-03-12T00:00:00Z
CMU 2017,CHR-116,2017-03-07T16:01:00Z,2018-01-07T11:00:00Z
CMU 2018,CHR-115T,2018-09-18T00:00:00Z,2019-03-12T00:00:00Z
CMU 2018,CHR-116,2018-01-07T11:29:00Z,2019-03-28T00:00:00Z
CMU 2017,CHR-117,2017-03-09T15:52:00Z,2018-01-10T13:58:00Z
CMU 2018,CHR-116T,2018-09-21T00:00:00Z,2019-03-28T00:00:00Z
CMU 2018,CHR-117,2018-01-10T14:08:00Z,2019-03-16T00:00:00Z
CMU 2017,CHR-118,2017-03-10T12:08:00Z,2018-01-09T13:00:00Z
CMU 2018,CHR-117T,2018-09-20T00:00:00Z,2018-03-16T00:00:00Z
CMU 2018,CHR-118,2018-01-09T14:12:00Z,2019-03-15T00:00:00Z
CMU 2017,CHR-119,2017-03-10T14:32:00Z,2017-05-14T11:00:00Z
CMU 2018,CHR-118T,2018-09-18T00:00:00Z,2019-03-15T00:00:00Z
CMU 2018,CHR-119,2018-01-11T10:19:00Z,2019-03-27T00:00:00Z
CMU 2017,CHR-120,2017-03-07T11:40:00Z,2018-01-06T13:40:00Z
CMU 2018,CHR-119T,2018-09-20T00:00:00Z,2019-03-27T00:00:00Z
CMU 2018,CHR-120,2018-01-06T13:49:00Z,2019-03-14T00:00:00Z
CMU 2017,CHR-121,2017-03-08T10:06:00Z,2017-11-26T15:00:00Z
CMU 2018,CHR-120T,2018-09-21T00:00:00Z,2019-03-14T00:00:00Z
CMU 2018,CHR-121,2018-01-06T12:17:00Z,2019-03-27T00:00:00Z
CMU 2017,CHR-122,2017-03-09T12:35:00Z,2017-09-04T01:00:00Z
CMU 2018,CHR-121T,2018-09-21T00:00:00Z,2019-03-27T00:00:00Z
CMU 2018,CHR-122,2018-01-09T10:14:00Z,2019-03-29T00:00:00Z
CMU 2017,CHR-123,2017-03-09T11:20:00Z,2018-01-11T11:39:00Z
CMU 2018,CHR-122T,2018-09-21T00:00:00Z,2019-03-29T00:00:00Z
CMU 2018,CHR-123,2018-01-11T11:48:00Z,2019-03-12T00:00:00Z
CMU 2017,CHR-124,2017-03-09T14:04:00Z,2017-12-20T07:00:00Z
CMU 2018,CHR-123T,2018-09-19T00:00:00Z,2019-03-02T00:00:00Z
CMU 2018,CHR-124,2018-01-08T10:31:00Z,2018-09-21T12:43:00Z
CMU 2018,CHR-124T,2018-09-21T00:00:00Z,2019-03-29T00:00:00Z
CMU 2018,CHR-125,2018-09-19T00:00:00Z,2019-03-12T00:00:00Z
CMU 2018,CHR-125T,2018-09-19T00:00:00Z,2019-03-12T00:00:00Z
CMU 2018,CHR-126,2018-01-09T00:00:00Z,2019-03-28T00:00:00Z
CMU 2018,DEW-1,2017-09-26T16:22:00Z,2018-04-22T13:00:00Z
CMU 2018,DEW-10,2017-09-23T10:54:00Z,2019-05-29T00:00:00Z
CMU 2018,DEW-11,2018-09-13T00:00:00Z,2019-06-01T00:00:00Z
CMU 2018,DEW-12,2017-09-23T14:52:00Z,2018-12-29T00:00:00Z
CMU 2018,DEW-13,2017-09-24T11:05:00Z,2019-05-30T00:00:00Z
CMU 2018,DEW-14,2017-09-22T17:21:00Z,2019-06-01T00:00:00Z
CMU 2018,DEW-15,2017-09-23T13:35:00Z,2018-08-19T05:00:00Z
CMU 2018,DEW-16,2017-09-26T14:16:00Z,2019-06-02T00:00:00Z
CMU 2018,DEW-17,2017-09-28T09:30:00Z,2019-05-31T00:00:00Z
CMU 2018,DEW-18,2017-09-28T10:59:00Z,2019-05-30T00:00:00Z
CMU 2018,DEW-19,2017-09-28T15:15:00Z,2019-05-31T00:00:00Z
CMU 2018,DEW-2,2017-09-26T11:53:00Z,2019-06-02T00:00:00Z
CMU 2018,DEW-20,2017-09-23T09:28:00Z,2019-05-29T00:00:00Z
CMU 2018,DEW-21,2017-09-23T00:00:00Z,2018-09-12T00:00:00Z
CMU 2018,DEW-22,2017-09-26T15:14:00Z,2018-09-14T00:00:00Z
CMU 2018,DEW-23,2017-09-28T14:10:00Z,2019-05-31T00:00:00Z
CMU 2018,DEW-24,2017-09-23T12:21:00Z,2019-05-29T00:00:00Z
CMU 2018,DEW-25,2017-09-28T16:26:00Z,2018-08-18T17:21:00Z
CMU 2018,DEW-3,2017-09-26T10:28:00Z,2019-06-02T00:00:00Z
CMU 2018,DEW-4,2017-09-28T12:58:00Z,2019-05-31T00:00:00Z
CMU 2018,DEW-5,2017-09-25T15:37:00Z,2019-06-01T00:00:00Z
CMU 2018,DEW-6,2017-09-26T09:07:00Z,2019-06-02T00:00:00Z
CMU 2018,DEW-7,2017-09-25T17:31:00Z,2018-12-16T00:00:00Z
CMU 2018,DEW-8,2018-07-28T00:00:00Z,2018-08-04T00:00:00Z
CMU 2018,DEW-9,2017-09-25T16:38:00Z,2019-06-01T00:00:00Z
CMU 2017,FMM-1,2017-02-28T10:49:00Z,2018-01-03T09:00:00Z
CMU 2018,FMM-1,2018-01-08T12:22:00Z,2019-02-23T15:37:00Z
CMU 2017,FMM-10,2017-02-26T13:34:00Z,2017-12-08T15:00:00Z
CMU 2018,FMM-10,2018-01-16T15:44:00Z,2019-02-22T10:29:00Z
CMU 2017,FMM-11,2017-02-28T15:52:00Z,2017-12-19T05:00:00Z
CMU 2018,FMM-11,2018-01-08T15:11:00Z,2018-08-28T08:05:00Z
CMU 2017,FMM-12,2017-02-28T09:45:00Z,2017-06-09T01:00:00Z
CMU 2018,FMM-12,2018-01-10T09:57:00Z,2019-02-22T14:20:00Z
CMU 2017,FMM-13,2017-02-25T17:52:00Z,2018-01-06T12:18:00Z
CMU 2018,FMM-13,2018-01-06T12:55:00Z,2019-02-25T12:10:00Z
CMU 2017,FMM-14,2017-02-28T08:46:00Z,2017-10-02T07:00:00Z
CMU 2018,FMM-14,2018-01-08T12:34:00Z,2019-02-22T14:08:00Z
CMU 2017,FMM-15,2017-02-27T16:07:00Z,2018-01-06T14:14:00Z
CMU 2018,FMM-15,2018-01-06T14:24:00Z,2019-02-26T13:58:00Z
CMU 2017,FMM-16,2017-02-26T14:25:00Z,2018-01-10T07:00:00Z
CMU 2018,FMM-16,2018-01-17T09:33:00Z,2019-02-22T10:34:00Z
CMU 2017,FMM-17,2017-02-26T11:32:00Z,2017-11-01T03:00:00Z
CMU 2018,FMM-17,2018-01-07T10:15:00Z,2019-01-17T05:00:00Z
CMU 2017,FMM-18,2017-02-28T14:55:00Z,2017-08-19T17:00:00Z
CMU 2018,FMM-18,2018-01-09T13:27:00Z,2019-02-23T13:17:00Z
CMU 2017,FMM-19,2017-02-28T17:33:00Z,2018-01-09T14:36:00Z
CMU 2018,FMM-19,2018-01-09T14:49:00Z,2019-02-24T12:15:00Z
CMU 2017,FMM-2,2017-03-01T13:08:00Z,2018-01-09T15:49:00Z
CMU 2018,FMM-2,2018-01-09T15:59:00Z,2018-12-30T17:00:00Z
CMU 2017,FMM-20,2017-02-26T16:44:00Z,2018-01-17T10:25:00Z
CMU 2018,FMM-20,2018-01-17T10:29:00Z,2019-02-22T11:48:00Z
CMU 2017,FMM-21,2017-02-26T10:11:00Z,2018-01-07T11:45:00Z
CMU 2018,FMM-21,2018-01-07T12:02:00Z,2019-02-26T12:22:00Z
CMU 2017,FMM-22,2017-02-27T12:12:00Z,2017-03-01T19:00:00Z
CMU 2018,FMM-22,2018-01-07T13:40:00Z,2019-02-25T14:45:00Z
CMU 2017,FMM-23,2017-03-01T12:02:00Z,2017-12-28T19:00:00Z
CMU 2018,FMM-23,2018-01-05T17:04:00Z,2019-02-23T12:33:00Z
CMU 2017,FMM-24,2017-03-01T09:35:00Z,2017-11-12T15:00:00Z
CMU 2018,FMM-24,2018-01-10T11:14:00Z,2019-02-22T13:34:00Z
CMU 2017,FMM-25,2017-02-28T16:48:00Z,2017-11-12T07:00:00Z
CMU 2018,FMM-25,2018-01-10T14:05:00Z,2019-02-23T11:31:00Z
CMU 2017,FMM-3,2017-02-26T15:28:00Z,2017-12-19T07:00:00Z
CMU 2018,FMM-3,2018-01-07T15:58:00Z,2019-02-22T12:34:00Z
CMU 2017,FMM-4,2017-03-01T11:06:00Z,2018-01-06T12:32:00Z
CMU 2018,FMM-4,2018-08-28T00:00:00Z,2018-09-15T20:59:00Z
CMU 2017,FMM-5,2017-02-25T16:43:00Z,2017-12-04T05:00:00Z
CMU 2018,FMM-5,2018-01-06T11:31:00Z,2019-02-25T13:40:00Z
CMU 2017,FMM-6,2017-02-26T17:49:00Z,2018-01-06T10:20:00Z
CMU 2018,FMM-6,2018-01-06T10:35:00Z,2019-02-25T12:38:00Z
CMU 2017,FMM-7,2017-02-03T15:12:00Z,2017-12-13T15:10:00Z
CMU 2018,FMM-7,2017-12-13T15:30:00Z,2019-02-02T14:42:00Z
CMU 2017,FMM-8,2017-02-28T12:01:00Z,2017-05-08T07:00:00Z
CMU 2018,FMM-8,2018-01-08T11:17:00Z,2019-02-24T15:03:00Z
CMU 2017,FMM-9,2017-02-28T13:01:00Z,2017-11-01T23:00:00Z
CMU 2018,FMM-9,2018-01-08T10:30:00Z,2019-02-24T14:33:00Z
CMU 2018,LID-1,2018-04-15T09:38:00Z,2019-03-02T10:52:00Z
CMU 2018,LID-10,2018-04-15T12:45:00Z,2018-07-30T17:13:00Z
CMU 2018,LID-11,2018-04-15T12:50:00Z,2019-03-03T11:10:00Z
CMU 2018,LID-12,2018-04-14T11:06:00Z,2019-03-03T12:29:00Z
CMU 2018,LID-13,2018-04-14T14:25:00Z,2019-03-02T12:57:00Z
CMU 2018,LID-14,2018-04-14T09:58:00Z,2019-03-02T16:08:00Z
CMU 2018,LID-15,2018-04-15T12:52:00Z,2018-04-15T19:00:00Z
CMU 2018,LID-17,2018-04-14T16:17:00Z,2018-04-26T12:30:00Z
CMU 2018,LID-18,2018-04-14T09:48:00Z,2019-03-03T14:27:00Z
CMU 2018,LID-19,2018-04-14T13:43:00Z,2019-03-03T13:28:00Z
CMU 2018,LID-20,2018-04-14T14:54:00Z,2019-03-02T15:34:00Z
CMU 2018,LID-21,2018-04-15T21:05:00Z,2018-07-06T18:29:00Z
CMU 2018,LID-22,2018-04-15T09:33:00Z,2019-03-04T11:23:00Z
CMU 2018,LID-23,2018-04-14T11:28:00Z,2019-03-03T14:16:00Z
CMU 2018,LID-25,2018-04-14T15:38:00Z,2019-03-03T13:28:00Z
CMU 2018,LID-4,2018-04-14T12:13:00Z,2019-01-23T17:00:00Z
CMU 2018,LID-5,2018-04-14T12:57:00Z,2019-03-03T11:48:00Z
CMU 2018,LID-6,2018-04-15T11:26:00Z,2019-03-03T11:52:00Z
CMU 2018,LID-7,2018-04-14T16:33:00Z,2019-03-03T12:58:00Z
CMU 2018,LID-8,2018-04-14T05:04:00Z,2018-07-10T03:04:00Z
CMU 2018,LID-9,2018-04-15T14:00:00Z,2019-03-02T12:08:00Z
CMU 2017,LLB-126,2017-02-22T16:10:00Z,2017-10-08T05:00:00Z
CMU 2018,LLB-126,2017-10-17T14:51:00Z,2019-01-13T11:20:00Z
CMU 2017,LLB-127,2017-03-02T13:45:00Z,2017-10-20T13:02:00Z
CMU 2018,LLB-127,2017-11-04T00:00:00Z,2019-01-17T00:00:00Z
CMU 2017,LLB-128,2017-03-02T09:54:00Z,2017-05-01T14:45:00Z
CMU 2018,LLB-128,2017-10-20T08:35:00Z,2019-01-16T12:19:00Z
CMU 2017,LLB-129,2017-02-23T17:54:00Z,2017-10-18T15:05:00Z
CMU 2018,LLB-129,2017-10-18T15:15:00Z,2019-01-13T12:58:00Z
CMU 2017,LLB-130,2017-02-23T12:55:00Z,2017-10-18T13:56:00Z
CMU 2018,LLB-130,2017-10-18T14:09:00Z,2019-01-15T14:32:00Z
CMU 2017,LLB-131,2017-03-06T13:21:00Z,2017-10-20T12:26:00Z
CMU 2018,LLB-131,2017-10-20T12:36:00Z,2019-01-14T15:42:00Z
CMU 2017,LLB-132,2017-02-24T16:42:00Z,2017-10-10T23:00:00Z
CMU 2018,LLB-132,2017-10-19T14:58:00Z,2019-01-13T14:29:00Z
CMU 2017,LLB-133,2017-03-06T15:10:00Z,2017-10-20T15:49:00Z
CMU 2018,LLB-133,2017-10-20T15:58:00Z,2019-01-17T13:43:00Z
CMU 2017,LLB-134,2017-02-23T16:29:00Z,2017-10-18T11:36:00Z
CMU 2018,LLB-134,2017-10-18T11:44:00Z,2019-01-15T13:30:00Z
CMU 2017,LLB-135,2017-03-06T15:53:00Z,2017-10-20T16:43:00Z
CMU 2018,LLB-135,2017-10-20T16:51:00Z,2019-01-16T14:21:00Z
CMU 2017,LLB-136,2017-03-02T11:49:00Z,2017-10-18T15:36:00Z
CMU 2018,LLB-136,2017-10-18T15:50:00Z,2019-01-14T13:17:00Z
CMU 2017,LLB-137,2017-02-23T10:07:00Z,2017-10-17T10:18:00Z
CMU 2018,LLB-137,2017-10-17T10:38:00Z,2019-01-12T12:49:00Z
CMU 2017,LLB-138,2017-03-06T12:22:00Z,2017-09-07T17:20:00Z
CMU 2018,LLB-138,2017-10-20T11:46:00Z,2019-01-14T13:31:00Z
CMU 2017,LLB-139,2017-02-22T14:44:00Z,2017-10-18T09:36:00Z
CMU 2018,LLB-139,2017-10-18T09:52:00Z,2019-01-13T11:49:00Z
CMU 2017,LLB-140,2017-02-23T15:18:00Z,2017-06-20T03:00:00Z
CMU 2018,LLB-140,2017-10-18T12:39:00Z,2019-01-15T11:49:00Z
CMU 2017,LLB-141,2017-03-02T10:54:00Z,2017-10-20T09:32:00Z
CMU 2018,LLB-141,2017-10-20T09:42:00Z,2019-01-16T08:06:00Z
CMU 2017,LLB-142,2017-02-24T13:24:00Z,2017-05-03T17:09:00Z
