project,location,site,station,BlackBear,CanadaLynx,Coyote,Elk(wapiti),Fisher,GrayWolf,Marten,Moose,Muledeer,Redfox,RedSquirrel,SnowshoeHare,White-tailedDeer,lure
ABMI Ecosystem Health 2019,822-NW,822,NW,0,0.026281381483896454,0.08387536875511888,0,0,0,0,0,0,0,0.07278849644911115,11.550304455859676,0,No
ABMI Ecosystem Health 2019,822-SE,822,SE,0,0.0836205394514387,0,0.41596550926972986,0,0,0,0,0,0,0,0.021161301281415603,0,No
ABMI Ecosystem Health 2019,822-SW,822,SW,0,0.03303800425154218,0.23136140220053783,0,0.018985145851131698,0.017720812769808192,0,0,0,0,0.32652757724115394,0.834897337772826,0,Yes
ABMI Ecosystem Health 2015,823-NE,823,NE,0,0,0.111517780152547,0,0,0,0,1.329838504681062,0,0.029974126828782456,0,0,0.09891963454500095,Yes
ABMI Ecosystem Health 2015,823-NW,823,NW,0,0,0.032250351953990064,0,0,0,0,6.954699100145007,0,0,0,0,8.453528835714097,No
ABMI Ecosystem Health 2015,823-SE,823,SE,1.0872962022814592,0,0.04105591637922326,0,0,0,0,1.4541933728072858,0,0,0,2.258070407052777,0,No
ABMI Ecosystem Health 2015,823-SW,823,SW,0,0,0.25516293252795286,0,0,0,0,0,0,0,0.15129982649606796,3.1726217182391268,0.4801997403636974,Yes
ABMI Ecosystem Health 2015,824-SE,824,SE,0,0.10430414818535058,0.11430572465636063,0,0.1598396314715546,0,0,13.617091970356501,0,0.5020590259045922,0,0.21298210548586963,3.194911658766859,No
ABMI Ecosystem Health 2015,824-SW,824,SW,0,0,1.60689377268393,0,1.3012090265644853,0,0,0,0,1.4449454435195943,0,0,5.580796602541134,Yes
ABMI Ecosystem Health 2015,825-NE,825,NE,0.34451982327889474,0,0.03043363920119489,0,0,0,0,0,0,0,0,0,2.722852208367714,Yes
ABMI Ecosystem Health 2015,825-NW,825,NW,0,0,0.013672176207920326,0,0,0,0,0,0,0,0,0,5.372967486127742,No
ABMI Ecosystem Health 2015,825-SE,825,SE,0.5791308269361222,0,0.0949236029161021,0,0,0,0,0,0,0.029516084313917782,0,0,9.102514466369643,No
ABMI Ecosystem Health 2015,825-SW,825,SW,3.115970271892028,0,0.1033683747920627,0,0,0,0,0,0,0,0,0,0.4820378504619879,Yes
ABMI Ecosystem Health 2017,826-NE,826,NE,2.5830810142466576,0,0,0,0.020187257342085096,0,0,0.061030121579551046,0,0,0,0,3.3982370852053565,Yes
ABMI Ecosystem Health 2017,826-NW,826,NW,0,0,0,0,0,0.03425401405875026,0,0,0,0,0,0,5.959008770444265,No
ABMI Ecosystem Health 2017,826-SE,826,SE,0,0,0,0,0,0,0,0,0,0,0,0,1.1566285212918608,No
ABMI Ecosystem Health 2017,826-SW,826,SW,0,0,0,0,0,0.036787718454449315,0,0,0,0,0,0,0.06395146947391385,Yes
ABMI Ecosystem Health 2017,827-NE,827,NE,6.084304845147365,0,1.159249193479095,0,0,0,0,0.029855039431118797,0,0,0,0,6.75556054252443,Yes
ABMI Ecosystem Health 2017,827-NW,827,NW,0,0,0,0,0,0,0,0,0,0.00872922523810823,0,0.18077056459823151,1.044588108573406,No
ABMI Ecosystem Health 2017,827-SE,827,SE,0.3964807876007869,0,0.09794101567220373,0,0,0,0,0,0,0,0.02446080383043724,1.407176365333878,3.783460125819604,No
ABMI Ecosystem Health 2017,827-SW,827,SW,0.588268998602534,0.024109560410226383,0.25190265129865697,0,0,0.020097356559518338,0,0,0,0,0,0,7.250375481550333,Yes
ABMI Ecosystem Health 2017,828-NE,828,NE,0.09220239552769913,0,0.27173339113600087,0,0,0,0,0,0,0,0,0,6.203486665391033,Yes
ABMI Ecosystem Health 2017,828-NW,828,NW,0,0,0,0,0,0,0,0,0,0,0,1.0685580069513263,0.6530184118242434,No
ABMI Ecosystem Health 2017,828-SE,828,SE,0.0137893905551459,0,0.006104986226378869,0,0,0,0,0,0,0,0,0,0.7062553459274683,No
ABMI Ecosystem Health 2017,828-SW,828,SW,1.4086789081603257,0,0,0,0.03746203086709475,0,0,0,0,0,0,0.38034880907720553,1.483972897924761,Yes
ABMI Ecosystem Health 2018,829-NE,829,NE,0.06241911674937626,0,0,0,0,0,0,0.33455031982413397,0,0,0,0,1.2770524159585215,Yes
ABMI Ecosystem Health 2018,829-SW,829,SW,0,0,0.06277889911068141,0,0,0,0,0,0,0,0,0,8.552672841818008,No
ABMI Ecosystem Health 2018,832-NE,832,NE,0,0,2.4655092712330866,0,0,0,0,2.9748744444280972,0,0,0.025216637749344663,2.3686856735256208,2.037215363570349,Yes
ABMI Ecosystem Health 2018,832-NW,832,NW,0,0,1.3148864411517953,0.3731801763159714,0,0,0,0.17373178973105968,0.034401071296619755,0.004558172243710749,0,0,3.8717530552190014,No
ABMI Ecosystem Health 2018,832-SE,832,SE,0,0,0.07611503688534671,0,0,0,0,0,0,0,0,0,0.24592790985605345,No
ABMI Ecosystem Health 2018,832-SW,832,SW,0,0,0.23782339204863542,0.4273109335930907,0,0,0,0,0,0,0,0,5.573049549701398,Yes
ABMI Ecosystem Health 2018,833-NE,833,NE,0,0,5.291939633674392,0.09830485179471507,0,0,0,0.08294332420845103,0.7352753786603253,0.6309993790476471,0,0,0.40128217165730845,Yes
ABMI Ecosystem Health 2018,833-NW,833,NW,0,0,0.20967310594128438,1.018479173601076,0,0,0,0,4.506896982508931,0.01020787775623096,0,0,1.0341426099479534,No
ABMI Ecosystem Health 2018,833-SE,833,SE,0,0,2.0271330092113446,0.015651082020741967,0,0,0,0,0.13769143626294453,0.05656118671706907,0,0,0.559539524395493,No
ABMI Ecosystem Health 2018,833-SW,833,SW,0,0,0.3073171565505448,0.9308238027086458,0,0,0,1.894413052203268,11.811462823590649,0,0.024844547930725016,0,3.803907879817247,Yes
ABMI Ecosystem Health 2018,848-NE,848,NE,0.740481499147456,0,0,0,0,0,0,0,0,0,0,0,0.5042974300104218,Yes
ABMI Ecosystem Health 2018,848-NW,848,NW,0,0.013253745578431213,0,0,0,0,0,0.518727114095269,0,0,0,0.5551664825962075,1.830696871865321,No
ABMI Ecosystem Health 2018,848-SE,848,SE,0.571071194650473,0,0,0,0,0,0,5.264918453268699,0,0,0,0,1.010454888565706,No
ABMI Ecosystem Health 2018,848-SW,848,SW,0.03560507994474275,0,0.298445507956891,0,0,0,0,2.2624249519314015,0,0,0,0,1.8333900934788758,Yes
ABMI Ecosystem Health 2019,853-NE,853,NE,0,0,0.5790668480364747,0,0,0,0,3.5410683177710975,0,0,0,0,1.1843387232595568,Yes
ABMI Ecosystem Health 2019,853-NW,853,NW,0,0.025400344716853054,0.1936555595961847,0,0,0,0,0,0,0,0,0,0.6965965175739014,No
ABMI Ecosystem Health 2019,853-SE,853,SE,0,0.023178699596744574,0,0,0,0,0,5.204254337321521,0,0,0,0,0.5561249703174952,No
ABMI Ecosystem Health 2019,853-SW,853,SW,0,0,0.114597403440789,0,0,0,0,0,0,0.17030570654227814,0,0.046374237793277075,0,Yes
ABMI Ecosystem Health 2019,854-NE,854,NE,0,0,1.5527655013749584,0,0,0,0,0,0,0.5451420738877183,0,0.023381968635265756,0.8151198681995013,Yes
ABMI Ecosystem Health 2019,854-NW,854,NW,0,0,1.336159828169381,0.07566178974954792,0,0,0,8.26001494511861,0,0,0,0.05239545409331125,4.219813314192641,No
ABMI Ecosystem Health 2019,854-SE,854,SE,0,0,0.8414232533731495,0,0,0,0,0.05806168543345343,0,0.21964309445329,0.025601309492783348,0,1.5331652479988631,No
ABMI Ecosystem Health 2019,854-SW,854,SW,0,0,0.10853191417239846,0,0,0.07852384637074464,0,0,0,0.2407432146801207,0.08971766321366743,0.023580120911835804,5.054204455538464,Yes
ABMI Ecosystem Health 2015,855-NE,855,NE,0,0,0.12047667501540724,0,0,0,0,0,0,0,0,0,0.9860599218624686,Yes
ABMI Ecosystem Health 2015,855-NW,855,NW,0.015020893101688342,0,0.060491661622504515,0,0,0,0,0,0,0,0,0,0.26686162456153995,No
ABMI Ecosystem Health 2015,855-SE,855,SE,0,0,0.022655276119804658,0,0,0,0,0,0.0044982620340783585,0.02144908551070913,0,0,0.6032643865755355,No
ABMI Ecosystem Health 2015,855-SW,855,SW,0,0,0.3505534888022548,0,0,0,0,0,0,0,0,0,0.6801018001339088,Yes
ABMI Ecosystem Health 2015,857-NE,857,NE,0.9492785635556622,0,1.245351409044981,0,0,0,0,0,0,0.04321998060252246,0,0,6.507737782962429,Yes
ABMI Ecosystem Health 2015,857-NW,857,NW,0.5068730932260975,0,0.027057422798617493,0,0,0,0,1.190816824558172,0,0,0,0.40303283102655796,4.039981543143388,No
ABMI Ecosystem Health 2015,857-SE,857,SE,0.9737775290053705,0.16383394586162972,2.6748985823500266,0,0,0,0,0,0,0,0,0.5696540521577826,14.40229428872664,No
ABMI Ecosystem Health 2015,857-SW,857,SW,17.064029827091137,0.14319994341969305,0.9902543324525989,0,0,0,0,0.8354736671215841,0,0,0,0.5998055185137777,30.33446273941234,Yes
ABMI Ecosystem Health 2017,858-NE,858,NE,0,0,0.47181537442887483,0,0,0,0.05746551406551449,0,0,0,0,0,2.55633094600354,Yes
ABMI Ecosystem Health 2017,858-NW,858,NW,0.8394822613842355,0,0,0,0,0,0,2.0911815117091668,0,0,0,0,1.6144912965775142,No
ABMI Ecosystem Health 2017,858-SE,858,SE,0.10269340886197824,0,0,0,0.026978891472660832,0,0.0232362608187733,1.6508789940372586,0,0,0,0,5.9933440518668775,No
ABMI Ecosystem Health 2017,858-SW,858,SW,0.37486039292949475,0,0.7103335567002432,0,0.0759437678012574,0.3690914220627749,0,0.039615340796748465,0,0,0,0,1.739886955576723,Yes
ABMI Ecosystem Health 2017,859-NE,859,NE,0,0,0.16927433155570892,0,0,0.009890431377715716,0.017381454943176878,3.2482234438352915,0,0,0,0,1.5988203316993364,Yes
ABMI Ecosystem Health 2017,859-NW,859,NW,0.020806954884962474,0,0,0,0,0,0,0.9141337691130457,0,0,0,0,2.1416213350413025,No
ABMI Ecosystem Health 2017,859-SE,859,SE,0.011354375887890403,0,0,0,0,0,0,0.05493327257149121,0,0,0,0,1.6266851727849088,No
ABMI Ecosystem Health 2017,859-SW,859,SW,0.08607885861725795,0,1.0649553172183692,0,0,0,0,0.32548861717458333,0,0,0,0,1.0657550221156917,Yes
ABMI Ecosystem Health 2017,860-NE,860,NE,0,0,4.003349232973122,0,0,0,0,0.22761757979552377,0.20837233789963946,0.2444483102006859,0,0,6.160519740179721,Yes
ABMI Ecosystem Health 2017,860-NW,860,NW,0,0,0.1038051123710099,0,0,0,0,0,0.11607886378514225,0,0,0,4.550240976295523,No
ABMI Ecosystem Health 2017,860-SE,860,SE,0,0,0.03926183217908075,0,0,0,0,0,0,0,0,0,1.3602053761005777,No
ABMI Ecosystem Health 2017,860-SW,860,SW,0,0,0.578173783179877,0,0,0,0,0.02625702548219391,0.1769161260005265,0,0,0,0.6178524603667217,Yes
ABMI Ecosystem Health 2018,861-NE,861,NE,0,0,0.03305756310646973,0,0,0,0,0,0,0,0,0,0.7239641302606049,No
ABMI Ecosystem Health 2018,861-SW,861,SW,0.8203703740643452,0,1.454353873722145,0,0,0,0,6.993312643356449,0,0.03557405130284138,0,0.7740952965737903,4.284561211150983,Yes
ABMI Ecosystem Health 2018,862-NE,862,NE,0,0,0.006992902443777857,0,0,0,0,0,0,0.12071760552405227,1.8837208881598055,0,3.3349210553692012,No
ABMI Ecosystem Health 2018,862-SW,862,SW,0.4785339631415807,0,0.1451381331591112,0,0,0,0,1.1685308376176151,0,0.140679837582361,0,0,4.337519439516585,Yes
ABMI Ecosystem Health 2019,863-NE,863,NE,1.2407269121426812,0,0,0.1659275659632422,0,0,0,0.1650954443158429,0,0,0,0.029187633477459396,0.2135412740070096,Yes
ABMI Ecosystem Health 2019,863-NW,863,NW,0.02123575457645544,0,0,1.3821765571956073,0,0,0,0.29807951752396405,0,0,0,0,0.18754792132949125,No
ABMI Ecosystem Health 2019,863-SE,863,SE,0.16935229867642718,0,0.05059285208744114,4.053987466993272,0,0.1012931026207237,0,0,0,0,0,0.24888754134790225,0.8799076727610871,No
ABMI Ecosystem Health 2019,863-SW,863,SW,3.591502734795384,0,0.0403999502962163,0.04448669796512253,0,0,0,16.937614999180077,0,0,0,0.4592527104941586,0,Yes
ABMI Ecosystem Health 2019,864-NE,864,NE,0,0,2.163993533529488,0,0,0,0,0.59672286370214,0.23906308419033478,0.04045243752323307,0,0,4.081833736013304,Yes
ABMI Ecosystem Health 2019,864-NW,864,NW,0,0,0.27083833032862736,0,0,0,0,0,0.06085832685455152,0,0,0,0,No
ABMI Ecosystem Health 2019,864-SE,864,SE,0,0,0.7110563494978814,0.27855794492230085,0,0,0,0,0.2054833644463347,0.006044889260579079,0,0,0.032610273617594734,No
ABMI Ecosystem Health 2019,865-NE,865,NE,0.376111399109065,0,0.3207891266804283,0.7229727050093105,0,0,0.009767454768953378,0,0.28062980231542367,0.00830920562035636,0.013741453501507201,0,7.639037808828552,Yes
ABMI Ecosystem Health 2019,865-NW,865,NW,0,0,0.23037215815093456,9.892357568575598,0,0,0.05628065810540079,0,0,0,0,0,6.0927113820485985,Yes
ABMI Ecosystem Health 2019,865-SE,865,SE,0,0,0.09810400732204942,1.287908347749804,0,0,0,0,0.08229231316568673,0,0,0,1.4321891612049493,No
ABMI Ecosystem Health 2019,865-SW,865,SW,0,0,0.1618051785050851,0,0,0,0,0,0,0,0,0,0.13865706725561622,No
ABMI Ecosystem Health 2019,878-NE,878,NE,0,0.01455257259466867,0,0,0,0,0,0,0,0,0,0.08502103166605186,0,Yes
ABMI Ecosystem Health 2019,878-NW,878,NW,0.47401609502037684,0,0,0,0,0,0,0,0.03442385311211548,0,0,0,0.022435854210069134,No
ABMI Ecosystem Health 2019,878-SE,878,SE,0,0,0,0,0,0,0,1.3047123400542737,0,0,0,0.3296615388028506,0.12858234506849506,No
ABMI Ecosystem Health 2019,878-SW,878,SW,0,0,0.05855897270552719,0,0.39611283522977897,0,0,1.5895604439351316,0.06782034911628573,0,0,0,0.2181769139437946,Yes
ABMI Ecosystem Health 2019,879-NE,879,NE,0.035585090329735766,0,0,0,0,2.5058323711142187,0,0.6751654537475773,0,0,0,0,0.6409291488446965,Yes
ABMI Ecosystem Health 2019,879-NW,879,NW,0.05256052848168224,0,0.3527276328219632,0,0,0.055126854392349794,0,0,0,0,0,0.06369625182412147,4.2598915320059625,No
ABMI Ecosystem Health 2019,879-SE,879,SE,0,0,0.10170234591176118,0,0,0.2221851054216624,0,0.06686135279168061,0,0,0,0.24176855093962016,1.2944743909696421,No
ABMI Ecosystem Health 2019,879-SW,879,SW,1.6260601836511483,0,0.9456365905213922,0,0,3.366433966904355,0,0.006418605853325953,0,0,0.035734572332059684,0.2073676169560001,3.5608563598663583,Yes
ABMI Ecosystem Health 2019,880-NE,880,NE,0.4701921459755121,0,0,0,0,0,0,1.1567976522389398,0,0,0,0.020701272992689174,0,Yes
ABMI Ecosystem Health 2019,880-NW,880,NW,0,0,0,0,0,0,0,3.26962822016407,0,0,0,0.5242348234491601,0.1136527892541645,No
ABMI Ecosystem Health 2019,880-SE,880,SE,0,0,0,0,0,0,0,5.988297399154862,0,0,0.04399498500949493,0.2915388267602325,1.6517747607348432,No
ABMI Ecosystem Health 2019,880-SW,880,SW,0.5602280933835537,0,0.009503107642323939,0,0.18034395883245732,0,0,0,0,0,0,0,0.40670077962479567,Yes
ABMI Ecosystem Health 2018,887-NE,887,NE,3.7621244090520674,0,0.022056451541429628,0,0,0,0,3.180041693724333,0,0,0,9.746653398091508,0.03657441111973846,Yes
ABMI Ecosystem Health 2018,887-SW,887,SW,0,0,0,0,0,0,0,0,0,0,0,0,2.589889672218064,No
ABMI Ecosystem Health 2018,888-NE,888,NE,1.8279535279581036,0,0.6322633463851802,0,0.20336416178279387,0,0.053840116531304,0.837584155549062,0,0.04732404220466824,0,1.3164950591773286,2.5273295719298057,Yes
ABMI Ecosystem Health 2018,888-SW,888,SW,0.42389343850232764,0,0.08678066372915201,0,0,0,0,0,0.14890215053585326,0,0,0,1.5009283869269872,No
ABMI Ecosystem Health 2018,889-NE,889,NE,9.755884684551733,0,0.564006675803938,0.05891621087564131,0,0,0,4.6021519359462895,0,0,0,0.5843878097346779,0.6255765247050782,Yes
ABMI Ecosystem Health 2018,889-SW,889,SW,0,0,0,0.0317451480599017,0,0,0,0,0,0,0,0.03304712274572977,0.12392450173314132,No
ABMI Ecosystem Health 2016,890-NE,890,NE,0,0.028723471262507395,1.1581084649263287,0,0,0,0,0,0,0,0,3.365111705478466,1.9860392376434908,Yes
ABMI Ecosystem Health 2016,890-NW,890,NW,0,0,0.053256040571442904,0,0,0,0,0,0,0,0,0,1.1739621413507,No
ABMI Ecosystem Health 2016,890-SE,890,SE,0,0,0.36146868842449675,0,0,0,0,0,0,0.009502630270786816,0,0,1.084312859588912,No
ABMI Ecosystem Health 2016,890-SW,890,SW,0,0,2.167788486482825,0,0,0,0,0,0,0.10944776385388225,0,0,1.9356672185798807,Yes
ABMI Ecosystem Health 2016,892-NE,892,NE,5.773639920340457,0,0.5704314304827703,0,1.0662406902793675,0,0,1.4462832373590009,0,0.05417613907142397,0,0,1.948007953052236,Yes
ABMI Ecosystem Health 2016,892-NW,892,NW,0,0,0,0,0,0,0,0.38888649500131,0,0,0,0.10036449406284283,0.4889247622999775,No
ABMI Ecosystem Health 2016,892-SE,892,SE,0.4886559583246796,0,0.048292362210190704,0,0,0,0,0.10182833031764385,0,0,0.05545658020251121,2.0021401114707,3.0536510712718927,No
ABMI Ecosystem Health 2016,892-SW,892,SW,0,0,0.5658253309970458,0,0.16392497137625542,0,0,0.032349027067531816,0,0,0.11091316040502242,6.006453009950613,0.805760429262057,Yes
ABMI Ecosystem Health 2019,896-NE,896,NE,1.3731144027858997,0.35434050846428067,0.11127475461462166,0,0,0,0,0,0,0,0,0.3413964674192859,0.06983461626740148,Yes
ABMI Ecosystem Health 2019,896-NW,896,NW,0,0.027303365589341072,0,0,0,0,0,0.0384034620191013,0,0,0,1.1666518531600256,0,No
ABMI Ecosystem Health 2019,896-SE,896,SE,0,0,0,0.059222764565023164,0,0,0,0.9074827029387444,0,0,0,0,0,No
ABMI Ecosystem Health 2019,896-SW,896,SW,0.15943187662545763,0.8620832355529318,0.060773512985050626,0,0,0,0,1.0257753733703658,0,0,0.06403234002764181,0.7704634473182584,0,Yes
ABMI Ecosystem Health 2019,897-NE,897,NE,0.4366450548011101,0,0.4795020910670431,0.03624109057604708,0,0.6486849087752666,0,0.387877564018782,0,0,0,0,0,Yes
ABMI Ecosystem Health 2019,897-NW,897,NW,0.825538804347542,0,0.14298280400381871,0,0,0.2063237771868001,0,0.2408737236888246,0,0,0,1.5551561561979914,0.20562360411435723,No
ABMI Ecosystem Health 2019,897-SE,897,SE,0,0.012922022408443479,0,0,0,0.7807664911237833,0,0,0,0,0,0.034136588330753816,0,No
ABMI Ecosystem Health 2019,897-SW,897,SW,0,0,0.13741287452367407,0,0,0,0,3.5829419112076017,0,0,0,1.3146312155069295,1.8002165896472486,Yes
ABMI Ecosystem Health 2019,898-NE,898,NE,0.48844114505207065,0.16733149283165605,0.10998688764085185,0.25768595194409966,0,0,0,3.755302390547358,0,0,0,0.3903781378702413,0.008352699782473336,Yes
ABMI Ecosystem Health 2019,898-NW,898,NW,0,0.03230575510535532,0,0,0,0.0397981287681678,0.022994216435244418,0.04287341300545109,0,0,0.1293986871391928,1.5640199043218364,0,No
ABMI Ecosystem Health 2019,898-SE,898,SE,1.2294399488418795,0.03702373456314729,0.05482694478290841,1.131422976519729,0.11223068645770407,0,0.07305011162564091,3.1457914297175025,0,0,0.0323496717847982,0.17285962465330326,1.1391826853992626,No
ABMI Ecosystem Health 2019,898-SW,898,SW,2.0161719250069474,0.47388703509512653,3.5414532508044485,0.7717724960736972,0.3739526271242795,0,0,6.480437871018139,0,0,0.10203291240653133,0.7726724123586612,0.30298017569089775,Yes
ABMI Ecosystem Health 2016,91-NE,91,NE,0,0,0,0,0,0,0,2.8042584535703847,0,0,0,0.3738557646087889,0,Yes
ABMI Ecosystem Health 2016,91-NW,91,NW,0,0.37497715095406264,0,0,0,0,0,0,0,0,0,0.34128884477720267,0,No
ABMI Ecosystem Health 2016,91-SE,91,SE,0,0,0,0,0,0,0,0.018666968281634985,0,0,0,0.23704072501283735,0,No
ABMI Ecosystem Health 2016,91-SW,91,SW,0.0678353275478719,0,0,0,0,0.50662111342695,0,0,0,0,0,4.213964249302184,0,Yes
ABMI Ecosystem Health 2019,911-NE,911,NE,2.0753465416953154,0.03159366532494128,0.339573419104122,0,0.4189305738445753,0,0,4.084182665439131,0.023197313101783495,0,0,0,0.05609820489368522,Yes
ABMI Ecosystem Health 2019,911-NW,911,NW,0,0,0,0,0,0,0.015767462698453312,0,0,0,0.06654789624301344,1.3227165062665893,0.03270069880093473,No
ABMI Ecosystem Health 2019,911-SE,911,SE,0.061214140311939225,0,0,0,0,0.008972034178356401,0,0,0,0,0,0.032727290670621585,0,No
ABMI Ecosystem Health 2019,911-SW,911,SW,1.3020747887298185,0,0,0,0,0,0.015767462698453312,0.7708485248646613,0.04578463733786412,0,0,0,2.059119805335587,Yes
ABMI Ecosystem Health 2019,912-NE,912,NE,0,0,0,0,0,0,0,0.8606035118935034,0,0,0,0.04066010637292183,0.47723986173203065,Yes
ABMI Ecosystem Health 2019,912-NW,912,NW,0,0,0,0,0,0,0,0.733521681941725,0,0,0.035910541793620625,0.09481044788677682,1.9441340416430342,No
ABMI Ecosystem Health 2019,912-SE,912,SE,0,0,0,0,0,0,0,1.0649001407617422,0,0,0.04468443872432557,0,0.2506281588247899,No
ABMI Ecosystem Health 2019,913-NE,913,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2019,913-NW,913,NW,0,0.01472077902203504,0,0,0.03635453460855006,0,0,0.18173954810064985,0,0,0,0.45755702944344734,1.0101113204393628,No
ABMI Ecosystem Health 2019,913-SE,913,SE,0,0,0.009071461798950199,0,0,0,0,1.450113270790962,0,0,0,0,8.31127459452873,No
ABMI Ecosystem Health 2019,913-SW,913,SW,0.5421594411395518,0.23437497835965712,0,0,0,0,0,0.622074716356198,0,0,0,3.85344605206889,0.1923372342566753,Yes
ABMI Ecosystem Health 2016,92-NE,92,NE,0,0,0,0,0,0,0.20872518199599,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,92-NW,92,NW,0,0,0,0,0,0,1.4609397347801993,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,92-SE,92,SE,0,0,0,0,0,0,0,0,0,0,0,0.7652567086025169,0,No
ABMI Ecosystem Health 2016,92-SW,92,SW,1.0490246249991264,0.44154128407709187,0,0,0.6449081044257203,0,0,6.006239793801255,0,0,0.1070885686669182,0,0,Yes
ABMI Ecosystem Health 2018,920-NE,920,NE,0.13274468610230802,0,2.504850195866888,0,0.06805007855583171,0.26673411381933204,0,0.15349432309265582,0,0,0,0,2.450412691144378,Yes
ABMI Ecosystem Health 2018,920-SW,920,SW,0,0,0,0,0,0,0,2.763638412628456,0,0,0,0,0.16036021934306974,No
ABMI Ecosystem Health 2014,921-NE,921,NE,1.9031030748595075,0.9084560754568756,4.797246580309519,0,0.09857671884241458,0,0,2.720312882835765,0,0,0,2.6982081704951613,0.4022032505029188,Yes
ABMI Ecosystem Health 2018,921-NE,921,NE,1.8131080886061508,0,0,0,0.06407486724756949,0,0,1.6278165379655443,0,0,0,0,0.9257616802841332,Yes
ABMI Ecosystem Health 2014,921-NW,921,NW,1.705685922508883,0.5871520581638464,0.4370936281034541,0,0,0,0,1.872427280427825,0,0,0,0.22002985236854009,0.47800855540587395,No
ABMI Ecosystem Health 2014,921-SE,921,SE,0.4771975011129328,0,0.12575273077697516,0,0,0,0,4.907791892754078,0,0,0,2.6187811145466604,0.06373097506007831,No
ABMI Ecosystem Health 2014,921-SW,921,SW,1.1105838031157953,0.08616939791620436,0.1578150751186226,0,0,0,0,12.46035636266768,0,0,0.2589732355003742,5.089815244746557,0.06553255689121004,Yes
ABMI Ecosystem Health 2018,921-SW,921,SW,0,0,0,0,0,0,0,0.5184212190928263,0,0,0,0.6958040322108271,0.5929790936739469,No
ABMI Ecosystem Health 2018,922-NE,922,NE,0,0,0.21704221568346022,0,0.7633911353701132,0,0,0.5961221581066458,0,0,0,0.03140497589605101,1.1928042391913893,Yes
ABMI Ecosystem Health 2018,922-SW,922,SW,0,0,0,0,0,0,0,0.6396574399852504,0,0,0,0,0.15562361477768577,No
ABMI Ecosystem Health 2016,923-NE,923,NE,0,0,0.05517473079324806,0,0.04442231691716162,0,0,3.321961629852217,0,0.04413441810204474,0,0,0.2930040807393838,Yes
ABMI Ecosystem Health 2016,923-NW,923,NW,0,0,0.040090569490709195,0,0,0,0,0,0,0,0,0,4.190092885046548,No
ABMI Ecosystem Health 2016,923-SE,923,SE,0.33744757874749665,0,0.022424786779827812,0,0,0,0,0.5008342320199023,0,0,0.05448365774281803,0.3791628134833989,0.23773849077387352,No
ABMI Ecosystem Health 2016,923-SW,923,SW,0,0,0.03178780968341477,0,1.9337021689866776,0,0,0,0,0,0.10896731548563605,0.10036449406284283,6.2000151139458675,Yes
ABMI Ecosystem Health 2016,924-NE,924,NE,0,0,0.15364737842330736,0,0,0,0,0,0,0.017248303591826032,0,0,0,No
ABMI Ecosystem Health 2016,924-NW,924,NW,0,0,0.08603066208532731,0,0,0,0,0,0,0.006865800147818215,0,0,0,No
